GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,MiscVal,MoSold,YrSold,TotalSF,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed
1434.0,157000,20,85.0,10200.0,6,5,1974.0,1974.0,440.0,3,3,3,3,1,2,3,4,1,3,7,1,4,1974.0,2.0,528.0,3,3,0,6,2009,2868.0,101.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
898.0,140000,85,70.0,8400.0,5,6,1968.0,1968.0,0.0,3,3,4,3,4,6,4,3,1,3,6,0,0,1968.0,1.0,326.0,3,3,0,8,2006,1731.0,143.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1525.0,183500,60,60.0,8238.0,6,5,1997.0,1998.0,0.0,3,3,3,3,1,6,5,3,1,3,6,1,3,1997.0,2.0,400.0,3,3,0,5,2006,2338.0,493.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
879.0,80000,30,50.0,5220.0,5,3,1936.0,1950.0,0.0,3,3,3,3,1,1,4,2,1,3,4,0,0,1936.0,1.0,180.0,3,3,0,1,2006,1709.0,108.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1446.0,175000,60,57.0,21872.0,7,5,1996.0,1997.0,0.0,3,3,4,3,4,6,5,3,1,3,6,1,3,1996.0,2.0,406.0,3,3,0,8,2008,2175.0,286.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1429.0,181900,20,56.46,14585.0,6,6,1960.0,1987.0,85.0,3,3,3,3,1,4,5,3,1,4,7,2,4,1960.0,2.0,572.0,3,3,0,6,2007,2573.0,326.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2398.0,315750,60,95.0,11787.0,7,5,1996.0,1997.0,594.0,4,3,4,3,1,6,5,3,1,4,8,1,3,1996.0,3.0,834.0,3,3,0,8,2007,3777.0,299.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
848.0,145000,120,66.63,4426.0,6,5,2004.0,2004.0,205.0,4,3,4,3,2,6,5,1,1,4,3,0,0,2004.0,2.0,420.0,3,3,0,2,2008,1696.0,140.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1576.0,197000,60,65.0,8125.0,7,5,2006.0,2006.0,0.0,4,3,4,4,1,1,5,3,1,4,6,0,0,2006.0,2.0,614.0,3,3,0,8,2006,2346.0,50.0,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1728.0,84900,90,98.0,13260.0,5,6,1962.0,2001.0,144.0,3,3,3,3,1,4,3,6,2,3,10,0,0,0.0,0.0,0.0,0,0,0,1,2010,3456.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1352.0,158000,60,80.0,9364.0,6,7,1969.0,1969.0,143.0,3,3,3,3,1,5,3,4,1,3,7,0,0,1969.0,1.0,299.0,3,3,0,3,2010,2015.0,415.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
912.0,156000,85,56.46,7540.0,6,6,1978.0,1978.0,0.0,3,3,4,3,3,6,5,2,1,3,5,1,3,1978.0,2.0,470.0,3,3,0,6,2007,1800.0,192.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2000.0,305900,20,80.0,10386.0,8,5,2004.0,2005.0,246.0,4,3,4,3,1,6,5,3,1,4,8,0,0,2004.0,3.0,888.0,3,3,0,7,2007,4000.0,168.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1839.0,257500,20,110.0,14442.0,6,7,1957.0,2004.0,106.0,3,3,3,3,1,6,5,3,1,4,7,2,3,1957.0,2.0,416.0,3,3,0,6,2007,3316.0,287.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
882.0,116000,20,60.0,11556.0,5,6,1952.0,1952.0,52.0,3,3,3,3,1,3,5,2,1,4,4,0,0,1952.0,1.0,240.0,3,3,0,5,2008,1602.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1152.0,143450,20,78.0,11700.0,6,6,1968.0,1968.0,41.0,3,3,3,3,1,1,5,3,1,3,7,0,0,1968.0,2.0,412.0,3,3,0,9,2007,2064.0,126.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1561.0,277500,120,60.0,7313.0,9,5,2005.0,2005.0,246.0,5,3,5,3,1,6,5,2,1,5,6,1,4,2005.0,2.0,556.0,3,3,0,8,2007,3122.0,250.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1607.0,200000,160,24.0,2645.0,8,5,1999.0,2000.0,456.0,4,3,4,3,1,6,5,3,1,4,7,0,0,2000.0,2.0,480.0,3,3,0,12,2008,2567.0,169.0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1342.0,105000,50,50.0,6000.0,6,5,1939.0,1950.0,0.0,3,3,3,3,1,2,5,2,2,3,7,1,4,1939.0,1.0,240.0,3,3,0,4,2008,2081.0,0.0,2.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4316.0,755000,60,104.0,21535.0,10,6,1994.0,1995.0,1170.0,5,3,5,3,4,6,5,4,1,5,10,2,5,1994.0,3.0,832.0,3,3,0,1,2007,6760.0,432.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2237.0,204000,60,56.46,9839.0,6,8,1980.0,2006.0,0.0,3,4,4,3,1,5,5,3,1,4,7,1,3,1980.0,2.0,440.0,3,3,2500,2,2009,2949.0,329.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2422.0,255000,20,102.0,12671.0,6,7,1954.0,1994.0,300.0,3,4,4,2,1,2,5,4,1,4,6,2,4,1954.0,2.0,527.0,3,3,0,7,2007,3710.0,207.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1690.0,156500,70,60.0,7200.0,7,9,1910.0,2008.0,0.0,4,4,3,3,1,1,5,4,1,4,5,0,0,2008.0,2.0,624.0,3,3,0,8,2009,2250.0,112.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
605.0,86000,30,58.0,9098.0,4,7,1920.0,2002.0,0.0,3,3,3,3,2,5,5,2,1,3,5,0,0,0.0,0.0,0.0,0,0,0,7,2007,1133.0,144.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1884.0,240900,60,70.0,7000.0,7,5,2003.0,2003.0,0.0,4,3,4,3,2,6,5,3,1,5,7,1,5,2003.0,2.0,581.0,3,3,0,6,2009,2810.0,35.0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2217.0,268000,20,95.0,15865.0,8,6,1970.0,1970.0,0.0,4,4,3,4,4,5,5,4,1,4,8,1,3,1970.0,2.0,621.0,3,3,0,10,2007,4434.0,512.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1501.0,244000,120,46.0,4054.0,7,6,1987.0,1987.0,352.0,4,3,4,3,3,6,5,2,1,4,5,2,3,1987.0,2.0,512.0,3,3,0,10,2007,3002.0,240.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1416.0,155000,160,24.0,2572.0,7,5,1999.0,1999.0,0.0,4,3,4,3,1,5,5,3,1,4,6,0,0,1999.0,2.0,484.0,3,3,0,5,2010,2112.0,44.0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1526.0,144500,20,68.0,8562.0,5,6,1957.0,2002.0,145.0,3,3,3,3,3,3,5,4,1,3,7,1,4,1957.0,1.0,364.0,3,3,0,5,2010,2742.0,194.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1365.0,122500,160,24.0,1920.0,5,5,1971.0,1971.0,376.0,3,3,3,3,1,5,5,2,1,3,6,0,0,1971.0,2.0,440.0,3,3,0,8,2007,2130.0,276.0,2.5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
848.0,141000,120,66.63,4426.0,6,5,2004.0,2004.0,147.0,4,3,4,3,4,6,5,1,1,4,3,1,3,2004.0,2.0,420.0,3,3,0,5,2008,1696.0,149.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
902.0,131000,20,66.63,8885.0,5,5,1983.0,1983.0,0.0,3,3,4,3,3,4,3,2,1,3,5,0,0,1983.0,2.0,484.0,3,3,0,6,2006,1766.0,164.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1517.0,230000,70,81.47,11435.0,8,7,1929.0,1950.0,0.0,3,3,4,3,1,1,2,3,1,4,7,2,4,1931.0,2.0,400.0,3,3,0,6,2006,2309.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2250.0,320000,60,105.0,13650.0,8,5,2002.0,2002.0,232.0,4,3,4,3,4,6,5,3,1,4,7,1,5,2002.0,3.0,756.0,3,3,0,6,2010,3921.0,368.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1582.0,185900,60,64.0,8320.0,7,5,2004.0,2004.0,0.0,4,3,4,3,1,6,5,3,1,4,6,0,0,2004.0,2.0,520.0,3,3,0,9,2008,2352.0,45.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1287.0,130000,60,62.0,10429.0,5,5,1992.0,1992.0,0.0,3,3,4,3,1,5,3,3,1,3,6,0,0,2001.0,2.0,440.0,3,3,0,7,2009,1911.0,150.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1356.0,188000,80,81.47,15957.0,6,6,1977.0,1977.0,0.0,3,3,4,3,4,6,3,3,1,3,6,1,3,1977.0,2.0,528.0,3,3,0,9,2007,2600.0,1424.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1367.0,127500,50,52.0,6240.0,6,6,1931.0,1950.0,0.0,3,3,3,2,1,2,3,3,1,3,6,1,4,1978.0,1.0,560.0,3,3,0,11,2007,2251.0,120.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1119.0,188500,80,65.0,16219.0,7,5,2004.0,2005.0,0.0,4,3,4,3,4,6,5,2,1,4,5,0,0,2004.0,2.0,437.0,3,3,0,4,2007,1954.0,124.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1802.0,200100,70,54.0,7588.0,7,6,1920.0,1950.0,0.0,3,3,2,3,1,2,4,4,1,3,9,1,4,1920.0,1.0,216.0,2,3,0,7,2006,2595.0,40.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1441.0,148500,160,24.0,2289.0,6,6,1978.0,1978.0,0.0,3,3,3,3,1,5,3,3,1,3,7,1,3,1978.0,2.0,440.0,3,3,0,4,2009,2296.0,28.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1920.0,137000,90,95.0,11345.0,5,5,1948.0,1950.0,567.0,3,3,3,3,1,3,4,4,2,3,10,0,0,1948.0,2.0,400.0,3,2,0,7,2007,2848.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1949.0,157000,90,75.0,8235.0,5,4,1977.0,1977.0,99.0,3,3,3,3,1,3,3,6,2,3,10,0,0,1977.0,2.0,586.0,3,3,0,5,2006,3898.0,32.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
861.0,82500,30,66.63,12342.0,4,5,1940.0,1950.0,0.0,3,3,3,3,1,4,5,1,1,3,4,0,0,1961.0,2.0,539.0,3,3,0,3,2009,1722.0,158.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1437.0,168000,20,81.47,14175.0,5,6,1956.0,1987.0,0.0,3,3,3,3,1,3,4,3,1,3,6,1,3,1999.0,2.0,576.0,3,3,0,11,2006,2625.0,304.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1510.0,108000,70,60.0,9084.0,4,5,1940.0,1950.0,0.0,3,3,3,3,2,1,3,4,1,3,7,1,4,1940.0,1.0,296.0,2,1,0,10,2009,2265.0,120.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
